doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,obrigado,Thank you,Thank you!,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I understand you have an issue with a book.,Eu entendo que você tem um problema com um livro.,Eu entendo que você tem um problema com um livro.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,What device are you using to open this book?,Qual dispositivo você está usando para abrir este livro?,Qual dispositivo você está usando para abrir este livro?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,sim,Yes,Yes.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,um e-reader #PRS_ORG#,An e-reader #PRS_ORG#,An e-reader #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please help me try this next process on your e reader.,"Por favor, ajude-me a tentar este próximo processo no seu e-reader.","Por favor, ajude-me a tentar este próximo processo no seu e-reader.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"When you sign back in with another account, you’ll need to set up your eReader again using a Wi Fi connection or #PRS_ORG#.","Quando você fizer login novamente com outra conta, você precisará configurar seu e-reader novamente usando uma conexão Wi-Fi ou o #PRS_ORG#.","Quando você fizer login novamente com outra conta, você precisará configurar seu e-reader novamente usando uma conexão Wi-Fi ou o #PRS_ORG#.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Have your #PRS_ORG# account username and password ready.,Tenha seu nome de usuário e senha conta da #PRS_ORG# prontos.,Tenha seu nome de usuário e senha conta da #PRS_ORG# prontos.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Go to your Home screen.,Vá para a tela inicial.,Vá para sua Tela Inicial.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap the More (three horizontal bars) icon at the bottom of the screen.,Toque no ícone Mais (três barras horizontais) na parte inferior da tela.,"Toque no ícone ""Mais"" (três barras horizontais) na parte inferior da tela.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Settings.,Toque em Configurações.,"Toque em ""Configurações"".",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Accounts.,Toque em Contas.,"Toque em ""Contas"".",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under #PRS_ORG#, tap Sign out.","Em #PRS_ORG#, toque em Sair.","Em #PRS_ORG#, toque em ""Sair"".",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,A confirmation screen will appear.,Uma tela de confirmação aparecerá.,Uma tela de confirmação aparecerá.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Sign out.,Toque em Sair.,"Toque em ""Sair"".",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"After you sign out, follow the onscreen instructions to set up your eReader.","Depois de sair, siga as instruções na tela para configurar seu e-reader.","Depois de sair, siga as instruções na tela para configurar seu e-reader.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,claro,Of course,Sure,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please take your time.,"Por favor, tome o seu tempo.","Por favor, tome o seu tempo.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I would need to refresh this interaction every 3 minutes.,Eu precisaria atualizar essa interação a cada 3 minutos.,Eu precisaria atualizar essa interação a cada 3 minutos.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"If you can tell me how is every thing going, that would be helpful.","Se você puder me dizer como está tudo indo, isso seria útil.","Se você puder me dizer como tudo está indo, isso seria útil.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,funcionou,Worked,It worked!,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,concluí agora,I have now concluded,I have now completed.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I am so glad to hear that!,Fico tão feliz em ouvir isso!,Fico tão feliz em ouvir isso!,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,obrigado,Thank you,Thank you!,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Há mais alguma coisa em que eu possa ajudá-lo?,Há mais alguma coisa em que eu possa ajudá-lo?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"no momento, nao","At the moment, no",Not at the moment.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day.,Espero que você tenha um excelente dia.,Espero que você tenha um excelente dia.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,eu que agradeço,I thank you,Thank you!,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,igualmente,"Also,",You too!,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Como ativar o compartilhamento familiar,How to enable family sharing,How to enable family sharing,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,29 de dezembro,29 December,December 29,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for the information,Obrigado pela informação.,Obrigado pela informação.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Do you mean to use the same account on multiple devices?,Você quer dizer usar a mesma conta em vários dispositivos?,Você se refere a utilizar a mesma conta em vários dispositivos?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Isso.,Yes.,Yes.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Exemplo: Computador, #PRS_ORG# e #PRS_ORG#","Example: Computer, #PRS_ORG# and #PRS_ORG#","Example: Computer, #PRS_ORG# and #PRS_ORG#",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Unfortunately, we do not have a family program, but logging in to the same account will give access to the books from all devices","Infelizmente, não temos um programa familiar, mas fazer login na mesma conta dará acesso aos livros de todos os dispositivos","Infelizmente, não temos um programa familiar, mas fazer login na mesma conta dará acesso aos livros de todos os dispositivos",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Os livros comprados não estão carregando no #PRS_ORG#,Purchased books are not loading on #PRS_ORG#,Purchased books are not loading on #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Do you receive an error message?,Você recebe uma mensagem de erro?,Você recebe uma mensagem de erro?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Roda, roda e não entra","Wheel, wheel and does not enter","It loads, loads but doesn't launch.",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não recebo mensagem de erro,I don't get error message,I don't get any error message,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Can you sign out of the account on the #PRS_ORG# app and then log in again?,Você pode sair da conta no appda #PRS_ORG# e fazer login novamente?,Você pode sair da conta no #PRS_ORG# e fazer login novamente?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Saí da conta e entrei novamente.,I left the account and entered again.,Logged out of the account and logged in again.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não pre cisa fazer login,Don't want to log in,I don't need to log in,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,O problema continua.,The problem continues.,The problem remains.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Which log in option are you using to enter the account?,Qual opção de login você está usando para inserir a conta?,Qual opção de login você está usando para inserir a conta?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Can you reinstall the app, please?","Você pode reinstalar o appda, por favor?","Você pode reinstalar o app, por favor?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Os livros comprados na Cultura não estão carregando no #PRS_ORG#,Books purchased in Culture are not loading on #PRS_ORG#,Books purchased at Livraria Cultura are not loading on #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Yes, please reinstall the app in the #PRS_ORG#","Sim, por favor, reinstale o appda página no #PRS_ORG#","Sim, por favor, reinstale o app no #PRS_ORG#",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Vejo as capas, mas não otexto.","I see the covers, but not the text.","I see the covers, but not the text.",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Reinstalei o app e o problema continua,I reinstalled the app and the problem continues,I reinstalled the app and the problem remains,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is the #PRS_ORG# up to date?,O #PRS_ORG# está atualizado?,O #PRS_ORG# está atualizado?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Sim.,Yes.,Yes.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#PRS_ORG# - 3 geração e #PRS_ORG#,#PRS_ORG# - 3 generation and #PRS_ORG#,#PRS_ORG# - 3rd generation and #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Does the screen only load content forever?,A tela só carrega conteúdo para sempre?,A tela só carrega conteúdo para sempre?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não entendi.,I did not understand.,I did not understand.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"The screen of the app, does it remain loading perpetually?","A tela do app, ele permanece carregando eternamente?","A tela do app, ele permanece carregando eternamente?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tenho um livro grátis do #PRS_ORG# e ele carrega normalmente,I have a free #PRS_ORG# book and it loads normally,I have a free #PRS_ORG# book and it loads normally,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Nos livros comprados o app informa que está ""carregando"" e não carrega nada.","In the books purchased the app informs that it is ""loading"" and does not load anything.","For the purchased books, the app informs that it is ""loading"" but it does not load anything.",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,No #PRS_ORG# consigo ler normalmente e no #PRS_ORG# tenho problema.,On #PRS_ORG# I can read normally and on #PRS_ORG# I have problem.,On #PRS_ORG# I can read normally and on #PRS_ORG# I have a problem.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Strange, let me check on it","Estranho, deixe-me verificar","Estranho, deixe-me verificar",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Which book does open correctly?,Qual livro abre corretamente?,Qual livro abre corretamente?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#PRS_ORG# de #NAME#,#PRS_ORG# by #NAME#,#PRS_ORG# by #NAME#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Are you sure this is the correct account?, I am unable to see recent activity on an #PRS_ORG# for this account","Você tem certeza de que esta é a conta correta?, não consigo ver a atividade recente em um #PRS_ORG# para esta conta","Você tem certeza de que esta é a conta correta?, não consigo ver a atividade recente em um #PRS_ORG# para esta conta",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Estou com o #PRS_ORG# nessa conta,I'm with #PRS_ORG# in this account,I'm with #PRS_ORG# in this account,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Let me check on this case,Deixe-me verificar este caso,Deixe-me verificar este caso,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Can you send a screenshot of the error that shows the books only loading?,Você pode enviar uma captura de tela do erro que mostra os livros apenas carregando?,Você pode enviar uma captura de tela do erro que mostra os livros apenas carregando?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Estou folheando o livro neste momento no #PRS_ORG#,I'm flipping through the book at this time on #PRS_ORG#,I'm flipping through the book right now on #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,How is it going?,Como vão as coisas?,Como vão as coisas?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Estou tentando.,I'm trying.,I'm trying.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you,Obrigado!,Obrigado!,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is it done?,Está feito?,Pronto?,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: IMG-0007.PNG,Visitor uploaded: Img-0007.PNG,Visitor uploaded: Img-0007.PNG,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,URL: #URL#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/png,Type: Image/png,Type: image/png,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you, let me check on it","Obrigado, deixe-me verificar isso","Obrigado, deixe-me verificar isso",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Just a minute, please",Apenas um minuto por favor,Apenas um minuto por favor,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok,OK?,OK?,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"My team is reviewing this to see if there is an specific procedure for your problem, I appreciate your patience","Minha equipe está revisando isso para ver se há um procedimento específico para o seu problema, eu agradeço sua paciência","Minha equipe está revisando isso para ver se há um procedimento específico para o seu problema, eu agradeço sua paciência",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Aguardando, sem problemas","Waiting, no problems","I'm waiting, no problem",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you,Obrigado!,Obrigado!,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Ok, I will delete and add a defective book to your account, allow me a moment","Ok, vou excluir e adicionar um livro defeituoso à sua conta, me dê um momento","Ok, vou excluir e adicionar um livro defeituoso à sua conta, me dê um momento",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I have deleted #NAME# book, is the cover gone?","Eu excluí o livro #NAME#, a capa foi?","Eu excluí o livro #NAME#, a capa desapareceu?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"O livro das ""MIlícias"" não está aparecendo.","The book of the ""militias"" is not appearing.","The book of the ""Milícias"" does not appear.",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"It only has to disappear, is it gone now?","Só tem que desaparecer, já foi agora?","Só tem que desaparecer, já foi agora?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Sim.,Yes.,Yes.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"The book is added again, does it load now?","O livro é adicionado novamente, ele carrega agora?","O livro está adicionado novamente, ele carrega agora?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Reapareceu, mas continua não carregando.","It has reappeared, but still does not carry.","It has reappeared, but still doesn't load.",customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I will have to ask a specialized team to check into it, I will contact you via email to communicate their response, is that comfortable to you?","Vou ter que pedir a uma equipe especializada para verificar, entrarei em contato via e-mail para comunicar sua resposta, isso é confortável para você?","Vou ter que pedir a uma equipe especializada para verificar, entrarei em contato via e-mail para comunicar sua resposta, isso é confortável para você?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Aguardo o contato.,I look forward to contact you.,I'll wait for further contact from you.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I will remain in touch, can I do anything else for you?","Vou ficar em contato, posso fazer mais alguma coisa por você?","Vou ficar em contato, posso fazer mais alguma coisa por você?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Vou almoçar.,I will have lunch.,I will have lunch.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Obrigado pela ajuda, até agora.",Thank you for the help so far.,Thank you for the help so far.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Have a good new year!,Tenha um bom ano novo!,Tenha um bom ano novo!,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Obrigado.,Thank you.,Thank you.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Um bom ano para você e sua equipe.,A good year for you and your team.,I wish a good year for you and your team.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-18,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you,Obrigado!,Obrigado,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, can you please provide the email address of your #PRS_ORG#, account?","Obrigado por entrar em contato com #PRS_ORG#, você pode fornecer o endereço de e-mail da sua conta da #PRS_ORG#?","Obrigado por entrar em contato com #PRS_ORG#, você pode fornecer o endereço de e-mail da sua conta #PRS_ORG#?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?","Por motivos de segurança, você pode confirmar a data de sua compra mais recente ou o título de um dos e-books / audiolivros em sua conta?","Por motivos de segurança, você pode confirmar a data de sua compra mais recente ou o título de um dos e-books / audiolivros em sua conta?",agent
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Nao consigo baixar o ebook,I can't download the ebook,I can't download the ebook,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Olá,Hello.,Hello.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Olá,Hello.,Hello.,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,O pão nosso de cada dia,Our daily bread,Our daily bread,customer
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for the information.,Obrigado pela informação.,Obrigado pela informação.,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will be more than happy to assist you.,Terei todo o prazer em ajudá-lo!,Terei todo o prazer em ajudá-lo!,agent
en_pt-br_#CLIENT-02#_default_2020-12-27-5,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Nice to meet you, #NAME#.","Prazer em conhecê-la, #NAME#.","Prazer em conhecê-lo, #NAME#.",agent
